Ano, Bloco, Componente, Acao/Servico/Estrategia, Competencia/Parcela, No OB,Data_OB,Valor Total
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - ATENDIMENTO/ACOMP DE DOENCAS ENDOC/METABOL E NUTRICIONAIS,03 de 12/2016,821618,31/05/2016,"5.040,00"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC AIH - OUTRAS CIRURGIAS PLASTICAS/REPARADORAS,03 de 12/2016,821620,31/05/2016,"6.900,60"
2016,ATENCAO BASICA,PISO DA ATENCAO BASICA VARIAVEL,SAUDE DA FAMILIA - SF,04 de 12/2016,822356,31/05/2016,"7.130,00"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - TRATAMENTOS ODONTOLOGICOS,03 de 12/2016,821617,31/05/2016,"9.697,66"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL,03 de 1/2016,821635,31/05/2016,"9.800,00"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,SERVICOS DE ATENDIMENTO MOVEL AS URGENCIAS SAMU192 (RAU-SAMU)-ESTADUAL,04 de 12/2016,821357,31/05/2016,"11.000,00"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - CONSULTAS MEDICAS/OUTROS PROFISSIONAIS DE NIVEL SUPERIOR,03 de 12/2016,821619,31/05/2016,"15.936,24"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - EXAMES DO LEITE MATERNO,03 de 12/2016,821627,31/05/2016,"18.487,73"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,SERVICOS DE ATENDIMENTO MOVEL AS URGENCIAS - SAMU 192 (MAC),04 de 12/2016,821355,31/05/2016,"27.500,00"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC AIH - CIRURGIA DO APARELHO CIRCULATORIO,03 de 12/2016,821621,31/05/2016,"35.179,06"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - EXAME CITOPATOLOGICO DO COLO DE UTERO,03 de 12/2016,821626,31/05/2016,"57.859,80"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,"FAEC SIA - ATENDIMENTO/ACOMP EM REABILITACAO FISICA, MENTAL (PO 0006)",03 de 12/2016,821630,31/05/2016,"58.855,00"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - SISTEMA DE FREQUENCIA MODULADA PESSOAL - FM,03 de 1/2016,821633,31/05/2016,"67.500,00"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,"FAEC AIH - CIRURGIA DO APARELHO DIGESTIVO, ORGAOS ANEXOS E PAREDE ABDO",03 de 12/2016,821623,31/05/2016,"84.706,21"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - MAMOGRAFIA PARA RASTREAMENTO (RCA-RCAN PO 0008),03 de 12/2016,821629,31/05/2016,"95.265,00"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - CADEIRAS DE RODAS,03 de 1/2016,821632,31/05/2016,"107.170,00"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC AIH - CENTRAL NACIONAL DE REGULACAO DE ALTA COMPLEXIDADE - CNRAC,03 de 12/2016,821616,31/05/2016,"117.712,27"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - TRATAMENTO EM ONCOLOGIA (RCA - RCAN - PO 0008),03 de 12/2016,821628,31/05/2016,"162.757,12"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - SANGUE E HEMODERIVADOS,03 de 1/2016,821634,31/05/2016,"181.513,56"
2016,VIGILANCIA EM SAUDE,VIGILANCIA EM SAUDE,INC.AS ACOES DE VIG.PREV  E CONT DAS DST/AIDS E HEPATITE VIRAIS (PVVS),04 de 12/2016,821958,31/05/2016,"190.798,58"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - TRATAMENTO DE DOENCAS DO APARELHO DA VISAO,03 de 12/2016,821624,31/05/2016,"248.697,90"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - TRANSPLANTE HISTOCOMPATIBILIDADE,03 de 12/2016,821178,31/05/2016,"347.250,00"
2016,VIGILANCIA EM SAUDE,VIGILANCIA EM SAUDE,INC.PARA IMPLANT.E MANUT.ACOES SERV.PUBLIC.ESTRAT.DE VIG.(PVVS),04 de 12/2016,822026,31/05/2016,"639.000,00"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,"FAEC SIA - TRANSPLANTES DE ORGAOS, TECIDOS E CELULAS",03 de 12/2016,821176,31/05/2016,"858.576,00"
2016,VIGILANCIA EM SAUDE,VIGILANCIA EM SAUDE,PISO FIXO DE VIGILANCIA EM SAUDE (PFVS) PARCELA,04 de 12/2016,821878,31/05/2016,"1.312.073,52"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,"FAEC AIH - TRANSPLANTES DE ORGAOS, TECIDOS E CELULAS",03 de 12/2016,821175,31/05/2016,"4.073.779,80"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - NEFROLOGIA,04 de 12/2016,821125,31/05/2016,"12.110.741,14"
2016,ATENCAO BASICA,PISO DA ATENCAO BASICA FIXO - PAB FIXO,PAB FIXO,06 de 12/2016,823119,6/6/16,"5.436,00"
2016,ATENCAO BASICA,PISO DA ATENCAO BASICA VARIAVEL,PROGRAMA DE MELHORIA DO ACESSO E DA QUALIDADE - PMAQ (RAB-PMAQ-SM),02 de 12/2016,823186,7/6/16,"2.200,00"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL REDE BRASIL SEM MISERIA (BSOR-SM),06 de 12/2016,823544,8/6/16,"36.000,00"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL REDE PSICOSSOCIAL (RSM-CRAC),06 de 12/2016,823539,8/6/16,"100.981,98"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL REDE PREV DIAG TRAT CANCER COLO DE MAMA (RCA-RCAN),06 de 12/2016,823542,8/6/16,"135.685,70"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL REDE SAUDE MENTAL (RSME),06 de 12/2016,823541,8/6/16,"302.860,68"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL LIMITE CONTROLE DO CANCER - PO 00088585,06 de 12/2016,823535,8/6/16,"404.500,50"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL REDE VIVER SEM LIMITES (RDEF),06 de 12/2016,823550,8/6/16,"530.825,96"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL REDE DE URGENCIA (RAU-SOS),06 de 12/2016,823552,8/6/16,"2.861.778,78"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL REDE CEGONHA (RCE-RCEG),06 de 12/2016,823546,8/6/16,"5.203.200,96"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL LIMITE UPA - PO 00098585,06 de 12/2016,823548,8/6/16,"7.000.000,00"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL REDE DE URGENCIA (RAU-HOSP),06 de 12/2016,823537,8/6/16,"9.398.476,85"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL DA MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,06 de 12/2016,823533,8/6/16,"39.199.825,58"
2016,VIGILANCIA EM SAUDE,PISO FIXO DE VIGILANCIA SANITARIA - PFVISA,PISO FIXO DE VIGILANCIA SANITARIA - PARTE ANVISA (PARCELA),04 de 12/2016,824239,15/06/2016,"27.296,00"
2016,VIGILANCIA EM SAUDE,PISO FIXO DE VIGILANCIA SANITARIA - PFVISA,REDE NACIONAL DE LABORATORIOS DE VIGILANCIA SANITARIA - FINLACEN (P),04 de 12/2016,824240,15/06/2016,"95.444,45"
2016,ASSISTENCIA FARMACEUTICA,MEDICAMENTOS DE DISPENSACAO EXCEPCIONAL - CMDE,PROGRAMA DE AQUISICAO DE MEDICAMENTOS EXCEPCIONAIS,04 de 12/2016,824322,17/06/2016,"840.986,70"
2016,INVESTIMENTO,AQUISICAO DE EQUIPAMENTOS E MATERIAL PERMANENTE,ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE,02 de 12/2015,824803,24/06/2016,"1.500,00"
2016,INVESTIMENTO,AQUISICAO DE EQUIPAMENTOS E MATERIAL PERMANENTE,ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE,03 de 12/2015,825327,24/06/2016,"40.700,00"
2016,INVESTIMENTO,AQUISICAO DE EQUIPAMENTOS E MATERIAL PERMANENTE,ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE,03 de 12/2015,825204,24/06/2016,"99.500,00"
2016,INVESTIMENTO,AQUISICAO DE EQUIPAMENTOS E MATERIAL PERMANENTE,ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE,03 de 12/2016,824891,24/06/2016,"1.876.200,00"
2016,ASSISTENCIA FARMACEUTICA,BASICO DA ASSISTENCIA FARMACEUTICA,PROGRAMA DE ASSISTENCIA FARMACEUTICA BASICA (PARCELAS),06 de 12/2016,827014,30/06/2016,"1.320,90"
2016,ATENCAO BASICA,PISO DA ATENCAO BASICA VARIAVEL,AGENTES COMUNITARIOS DE SAUDE - ACS,05 de 12/2016,826837,30/06/2016,"4.056,00"
2016,ATENCAO BASICA,PISO DA ATENCAO BASICA VARIAVEL,SAUDE DA FAMILIA - SF,05 de 12/2016,826869,30/06/2016,"7.130,00"
2016,INVESTIMENTO,AQUISICAO DE EQUIPAMENTOS E MATERIAL PERMANENTE,ESTRUTURACAO DE UNIDADES DE ATENCAO ESPECIALIZADA EM SAUDE,05 de 12/2016,826428,30/06/2016,"224.860,00"
2016,ASSISTENCIA FARMACEUTICA,MEDICAMENTOS DE DISPENSACAO EXCEPCIONAL - CMDE,PROGRAMA DE AQUISICAO DE MEDICAMENTOS EXCEPCIONAIS,05 de 12/2016,826964,30/06/2016,"840.986,70"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC AIH - REDESIGNACAO E ACOMPANHAMENTO,04 de 12/2016,,1/7/16,"398,05"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC AIH - TRATAMENTO DE DOENCAS DO SISTEMA NERVOSO CENTRAL E PERIFERI,04 de 12/2016,828190,1/7/16,"1.677,70"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC AIH - OUTRAS CIRURGIAS PLASTICAS/REPARADORAS,04 de 12/2016,828184,1/7/16,"3.516,54"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC AIH - CIRURGIA OROFACIAL,04 de 12/2016,828186,1/7/16,"5.226,76"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,SERVICOS DE ATENDIMENTO MOVEL AS URGENCIAS SAMU192 (RAU-SAMU)-ESTADUAL,05 de 12/2016,827152,1/7/16,"11.000,00"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,SERVICOS DE ATENDIMENTO MOVEL AS URGENCIAS - SAMU 192 (MAC),05 de 12/2016,827151,1/7/16,"27.500,00"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC AIH - CIRURGIA DO APARELHO CIRCULATORIO,04 de 12/2016,828180,1/7/16,"98.944,73"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC AIH - CENTRAL NACIONAL DE REGULACAO DE ALTA COMPLEXIDADE - CNRAC,04 de 12/2016,828182,1/7/16,"139.679,41"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,"FAEC AIH - CIRURGIA DO APARELHO DIGESTIVO, ORGAOS ANEXOS E PAREDE ABDO",04 de 12/2016,828188,1/7/16,"167.737,12"
2016,ATENCAO BASICA,PISO DA ATENCAO BASICA VARIAVEL,INCENTIVO PARA ATENCAO A SAUDE NO SISTEMA PENITENCIARIO,04 de 12/2016,827428,1/7/16,"885.877,96"
2016,ATENCAO BASICA,PISO DA ATENCAO BASICA VARIAVEL,INCENTIVO PARA ATENCAO A SAUDE NO SISTEMA PENITENCIARIO,03 de 12/2016,827447,1/7/16,"938.276,91"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,"FAEC AIH - TRANSPLANTES DE ORGAOS, TECIDOS E CELULAS",04 de 12/2016,828605,1/7/16,"3.775.547,76"
2016,ATENCAO BASICA,PISO DA ATENCAO BASICA VARIAVEL,PROGRAMA DE MELHORIA DO ACESSO E DA QUALIDADE - PMAQ (RAB-PMAQ-SM),03 de 12/2016,829011,4/7/16,"2.200,00"
2016,ATENCAO BASICA,PISO DA ATENCAO BASICA VARIAVEL,SAUDE BUCAL - SB,05 de 12/2016,828968,4/7/16,"2.230,00"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,PLANO NACIONAL DE APOIO AS CENTRAIS DE TRANSPLANTES,04 de 12/2016,829000,4/7/16,"50.000,00"
2016,ASSISTENCIA FARMACEUTICA,BASICO DA ASSISTENCIA FARMACEUTICA,PROGRAMA DE ASSISTENCIA FARMACEUTICA BASICA (PARCELAS),03 de 12/2016,829131,5/7/16,"1.320,90"
2016,ASSISTENCIA FARMACEUTICA,BASICO DA ASSISTENCIA FARMACEUTICA,PROGRAMA DE ASSISTENCIA FARMACEUTICA BASICA (PARCELAS),04 de 12/2016,829151,5/7/16,"1.320,90"
2016,ASSISTENCIA FARMACEUTICA,BASICO DA ASSISTENCIA FARMACEUTICA,PROGRAMA DE ASSISTENCIA FARMACEUTICA BASICA (PARCELAS),05 de 12/2016,829152,5/7/16,"1.320,90"
2016,ATENCAO BASICA,PISO DA ATENCAO BASICA FIXO - PAB FIXO,PAB FIXO,07 de 12/2016,829615,6/7/16,"5.436,00"
2016,VIGILANCIA EM SAUDE,VIGILANCIA EM SAUDE,INC.AS ACOES DE VIG.PREV  E CONT DAS DST/AIDS E HEPATITE VIRAIS (PVVS),05 de 12/2016,829524,6/7/16,"190.798,58"
2016,ATENCAO BASICA,PISO DA ATENCAO BASICA VARIAVEL,INCENTIVO PARA ATENCAO A SAUDE NO SISTEMA PENITENCIARIO,05 de 12/2016,829349,6/7/16,"885.877,96"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL REDE BRASIL SEM MISERIA (BSOR-SM),7 de 12/2016,830171,8/7/16,"36.000,00"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL REDE PSICOSSOCIAL (RSM-CRAC),7 de 12/2016,830166,8/7/16,"100.981,98"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL REDE PREV DIAG TRAT CANCER COLO DE MAMA (RCA-RCAN),7 de 12/2016,830169,8/7/16,"135.685,70"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL REDE SAUDE MENTAL (RSME),7 de 12/2016,830167,8/7/16,"302.860,68"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL LIMITE CONTROLE DO CANCER - PO 00088585,7 de 12/2016,830162,8/7/16,"404.500,50"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL REDE VIVER SEM LIMITES (RDEF),7 de 12/2016,830176,8/7/16,"530.825,96"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL REDE DE URGENCIA (RAU-SOS),7 de 12/2016,830179,8/7/16,"2.861.778,78"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL REDE CEGONHA (RCE-RCEG),7 de 12/2016,830173,8/7/16,"5.533.586,37"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL LIMITE UPA - PO 00098585,7 de 12/2016,830175,8/7/16,"7.000.000,00"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL REDE DE URGENCIA (RAU-HOSP),7 de 12/2016,830164,8/7/16,"9.398.476,85"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,LIMITE FINANCEIRO DA MEDIA E ALTA COMPLEXIDADE AMBUL. E HOSPITAR - MAC,TETO ESTADUAL DA MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,7 de 12/2016,829728,8/7/16,"42.478.254,41"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - NEFROLOGIA,05 de 12/2016,830598,14/07/2016,"11.719.264,14"
2016,ATENCAO BASICA,PISO DA ATENCAO BASICA VARIAVEL,PROGRAMA DE MELHORIA DO ACESSO E DA QUALIDADE - PMAQ (RAB-PMAQ-SM),04 de 12/2016,830861,27/07/2016,"2.200,00"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - CENTRAL NACIONAL DE REGULACAO DE ALTA COMPLEXIDADE - CNRAC,04 de 12/2016,832285,29/07/2016,"653,72"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC AIH - REDESIGNACAO E ACOMPANHAMENTO,05 de 12/2016,,29/07/2016,"1.288,27"
2016,ASSISTENCIA FARMACEUTICA,BASICO DA ASSISTENCIA FARMACEUTICA,PROGRAMA DE ASSISTENCIA FARMACEUTICA BASICA (PARCELAS),07 de 12/2016,832377,29/07/2016,"1.320,90"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC AIH - TRATAMENTOS ODONTOLOGICOS,05 de 12/2016,831687,29/07/2016,"2.010,44"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC AIH - CIRURGIA DO APARELHO CIRCULATORIO,05 de 12/2016,831685,29/07/2016,"2.119,89"
2016,ATENCAO BASICA,PISO DA ATENCAO BASICA VARIAVEL,PROGRAMA DE MELHORIA DO ACESSO E DA QUALIDADE - PMAQ (RAB-PMAQ-SM),05 de 12/2016,831388,29/07/2016,"2.200,00"
2016,ATENCAO BASICA,PISO DA ATENCAO BASICA VARIAVEL,SAUDE BUCAL - SB,06 de 12/2016,831489,29/07/2016,"2.230,00"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - REDESIGNACAO E ACOMPANHAMENTO,05 de 12/2016,,29/07/2016,"2.723,86"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - ATENDIMENTO/ACOMP DE DOENCAS ENDOC/METABOL E NUTRICIONAIS,04 de 12/2016,832279,29/07/2016,"4.040,00"
2016,ATENCAO BASICA,PISO DA ATENCAO BASICA VARIAVEL,AGENTES COMUNITARIOS DE SAUDE - ACS,06 de 12/2016,831349,29/07/2016,"4.056,00"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - ATENDIMENTO/ACOMP DE DOENCAS ENDOC/METABOL E NUTRICIONAIS,05 de 12/2016,831680,29/07/2016,"4.360,00"
2016,ATENCAO BASICA,PISO DA ATENCAO BASICA VARIAVEL,SAUDE DA FAMILIA - SF,06 de 12/2016,831558,29/07/2016,"7.130,00"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC AIH - OUTRAS CIRURGIAS PLASTICAS/REPARADORAS,05 de 12/2016,831683,29/07/2016,"7.893,79"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC AIH - CIRURGIA OROFACIAL,05 de 12/2016,831689,29/07/2016,"9.243,50"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - ATENCAO AS PESSOAS EM SITUACAO DE VIOLENCIA SEXUAL,04 de 1/2016,832306,29/07/2016,"9.500,00"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,FAEC SIA - TRATAMENTOS ODONTOLOGICOS,04 de 12/2016,832277,29/07/2016,"10.481,23"
2016,MEDIA E ALTA COMPLEXIDADE AMBULATORIAL E HOSPITALAR,FUNDO DE ACOES ESTRATEGICAS E COMPENSACAO - FAEC,"FAEC SIA - ATENDIMENTO/ACOMP EM REABILITACAO FISICA, MENTAL (PO 0006)",04 de 12/2016,832300,29/07/2016,"10.945,00"
